ssn,age,education,marital-status,relationship,sex,income
841-79-9753,8,Bachelors,Divorced,Wife,Male,<=50K
298-92-5061,25,HS-grad,Married-civ-spouse,Own-child,Male,>50K
229-66-8304,83,1st-4th,Separated,Not-in-family,Male,>50K
452-14-9876,28,Prof-school,Separated,Not-in-family,Male,<=50K
817-07-6166,3,Assoc-voc,Married-AF-spouse,Husband,Female,<=50K
586-08-7223,79,Some-college,Married-spouse-absent,Not-in-family,Female,<=50K
234-24-4471,87,9th,Married-spouse-absent,Other-relative,Male,>50K
482-06-3881,12,Prof-school,Never-married,Not-in-family,Female,<=50K
042-99-7542,72,7th-8th,Married-spouse-absent,Not-in-family,Female,<=50K
440-50-9827,22,11th,Never-married,Other-relative,Female,>50K
213-42-1375,95,Masters,Never-married,Wife,Female,>50K
829-57-6166,1,Bachelors,Married-AF-spouse,Not-in-family,Female,<=50K
894-34-8893,51,Preschool,Married-AF-spouse,Unmarried,Male,>50K
943-58-1080,79,Preschool,Married-AF-spouse,Unmarried,Female,<=50K
091-21-6216,81,Prof-school,Married-AF-spouse,Own-child,Male,>50K
113-72-8501,73,7th-8th,Married-civ-spouse,Wife,Male,<=50K
543-15-1105,43,7th-8th,Married-civ-spouse,Wife,Male,<=50K
442-87-4692,96,5th-6th,Separated,Husband,Male,>50K
605-58-9679,25,12th,Married-spouse-absent,Unmarried,Male,<=50K
806-54-1768,88,5th-6th,Separated,Wife,Female,>50K
955-09-8279,80,Prof-school,Married-AF-spouse,Other-relative,Male,>50K
861-02-5797,86,11th,Divorced,Wife,Male,>50K
728-00-9827,26,Doctorate,Married-civ-spouse,Wife,Male,>50K
126-65-8476,44,Preschool,Married-spouse-absent,Husband,Female,<=50K
785-99-5085,4,Bachelors,Married-civ-spouse,Unmarried,Male,>50K
038-78-9926,18,1st-4th,Married-spouse-absent,Own-child,Female,>50K
653-47-0515,67,1st-4th,Married-spouse-absent,Husband,Female,<=50K
328-56-2653,13,Assoc-voc,Widowed,Husband,Male,>50K
491-18-5503,89,11th,Married-AF-spouse,Other-relative,Female,<=50K
612-99-1399,4,1st-4th,Never-married,Unmarried,Male,<=50K
729-08-4765,46,Bachelors,Never-married,Other-relative,Female,>50K
722-97-2972,40,11th,Widowed,Not-in-family,Female,>50K
567-96-6829,9,Bachelors,Married-AF-spouse,Other-relative,Female,<=50K
363-51-3513,38,9th,Never-married,Not-in-family,Male,<=50K
652-54-9139,56,Assoc-acdm,Never-married,Not-in-family,Male,<=50K
042-81-3267,14,7th-8th,Never-married,Wife,Female,<=50K
918-98-0343,21,Masters,Divorced,Own-child,Female,<=50K
786-42-5060,97,Preschool,Married-civ-spouse,Husband,Female,>50K
448-89-4348,76,12th,Married-AF-spouse,Not-in-family,Male,<=50K
981-94-1030,74,Prof-school,Never-married,Own-child,Male,>50K
694-56-3881,18,Preschool,Never-married,Not-in-family,Female,<=50K
698-06-5109,42,Assoc-voc,Married-civ-spouse,Unmarried,Female,>50K
811-82-4323,29,Assoc-voc,Married-spouse-absent,Husband,Male,>50K
972-88-0834,97,9th,Married-spouse-absent,Not-in-family,Male,<=50K
236-88-5749,94,Some-college,Married-AF-spouse,Not-in-family,Female,>50K
962-80-7124,52,Some-college,Widowed,Own-child,Male,>50K
046-43-7346,25,Masters,Married-civ-spouse,Unmarried,Male,<=50K
429-88-3291,3,HS-grad,Married-spouse-absent,Unmarried,Male,>50K
639-86-4864,84,1st-4th,Married-spouse-absent,Own-child,Female,>50K
723-15-7247,3,Some-college,Widowed,Not-in-family,Male,<=50K
490-04-9139,71,Masters,Divorced,Not-in-family,Female,<=50K
595-45-4544,96,11th,Widowed,Unmarried,Male,>50K
802-18-0588,60,Doctorate,Widowed,Own-child,Female,>50K
368-33-5380,37,Assoc-acdm,Separated,Own-child,Female,<=50K
530-09-8279,31,Prof-school,Never-married,Husband,Male,>50K
705-52-8254,7,Preschool,Married-spouse-absent,Other-relative,Female,<=50K
079-76-0442,78,Assoc-voc,Widowed,Other-relative,Male,<=50K
573-74-0785,99,9th,Divorced,Other-relative,Female,<=50K
982-34-0293,40,1st-4th,Married-spouse-absent,Own-child,Female,>50K
125-33-7837,55,10th,Married-spouse-absent,Unmarried,Female,>50K
218-79-6068,67,12th,Separated,Other-relative,Male,<=50K
027-14-9877,57,HS-grad,Divorced,Other-relative,Female,<=50K
224-17-0761,2,Preschool,Widowed,Own-child,Female,<=50K
518-24-3242,43,Prof-school,Married-AF-spouse,Not-in-family,Female,>50K
043-02-8255,69,5th-6th,Separated,Unmarried,Male,>50K
823-00-3684,85,9th,Never-married,Husband,Male,>50K
513-60-5650,33,Some-college,Never-married,Other-relative,Female,>50K
664-06-6338,4,Assoc-acdm,Married-AF-spouse,Husband,Female,<=50K
528-43-9802,75,Masters,Separated,Not-in-family,Female,>50K
015-11-0565,35,10th,Separated,Other-relative,Male,>50K
775-21-4986,52,Doctorate,Never-married,Wife,Male,<=50K
701-93-4888,54,7th-8th,Never-married,Own-child,Male,>50K
753-47-0515,60,10th,Never-married,Other-relative,Male,>50K
981-72-6043,63,Bachelors,Separated,Husband,Male,>50K
111-85-5036,79,5th-6th,Married-civ-spouse,Wife,Male,<=50K
261-64-0048,78,Masters,Married-AF-spouse,Unmarried,Male,<=50K
319-34-8894,65,11th,Divorced,Wife,Female,>50K
004-26-9041,63,Doctorate,Married-AF-spouse,Other-relative,Male,>50K
930-34-3979,93,Doctorate,Divorced,Husband,Female,>50K
080-52-8255,70,7th-8th,Never-married,Husband,Male,<=50K
684-33-6608,41,Masters,Separated,Wife,Male,<=50K
364-18-9188,17,Some-college,Married-AF-spouse,Wife,Female,<=50K
762-46-9286,29,Doctorate,Married-civ-spouse,Husband,Male,<=50K
387-89-9262,35,Preschool,Married-civ-spouse,Unmarried,Female,>50K
667-35-2579,58,1st-4th,Widowed,Wife,Female,>50K
841-43-1203,13,12th,Married-civ-spouse,Unmarried,Female,<=50K
114-25-0614,87,7th-8th,Never-married,Other-relative,Female,<=50K
863-69-7787,46,9th,Separated,Own-child,Male,<=50K
626-65-8476,87,Assoc-acdm,Divorced,Other-relative,Female,>50K
448-67-9360,25,Some-college,Separated,Other-relative,Female,<=50K
324-99-9999,43,10th,Married-civ-spouse,Unmarried,Male,>50K
653-31-6952,15,7th-8th,Married-AF-spouse,Wife,Female,>50K
877-85-6264,71,7th-8th,Married-spouse-absent,Husband,Female,>50K
030-71-2530,89,Preschool,Married-AF-spouse,Unmarried,Female,>50K
748-31-0810,16,Some-college,Married-AF-spouse,Husband,Female,>50K
583-90-6633,44,5th-6th,Never-married,Own-child,Female,>50K
894-13-3905,61,10th,Married-AF-spouse,Own-child,Female,>50K
087-13-1449,49,HS-grad,Never-married,Own-child,Female,>50K
920-57-7394,9,10th,Never-married,Wife,Male,<=50K
088-48-2800,69,Prof-school,Never-married,Wife,Female,>50K
103-19-4103,6,10th,Separated,Not-in-family,Male,>50K
984-95-0858,31,9th,Widowed,Unmarried,Female,<=50K
079-33-0466,56,Some-college,Widowed,Husband,Female,>50K
955-12-8991,50,1st-4th,Married-AF-spouse,Unmarried,Male,>50K
153-93-1203,39,Prof-school,Never-married,Wife,Female,>50K
368-27-3955,26,Bachelors,Married-spouse-absent,Husband,Female,<=50K
231-14-2505,96,Assoc-voc,Separated,Wife,Female,>50K
001-32-0638,49,10th,Widowed,Unmarried,Male,<=50K
494-53-3169,0,Bachelors,Never-married,Other-relative,Male,<=50K
996-22-2357,90,Doctorate,Married-AF-spouse,Unmarried,Female,<=50K
013-72-8501,77,9th,Married-spouse-absent,Not-in-family,Male,<=50K
486-57-8623,24,7th-8th,Married-spouse-absent,Not-in-family,Female,>50K
820-14-7419,65,11th,Married-spouse-absent,Unmarried,Male,>50K
511-48-6485,60,Some-college,Married-AF-spouse,Not-in-family,Female,>50K
134-09-0908,96,HS-grad,Divorced,Husband,Male,<=50K
423-46-4373,34,Prof-school,Married-AF-spouse,Own-child,Female,>50K
585-47-2972,47,Prof-school,Widowed,Wife,Female,>50K
015-69-4103,24,Some-college,Separated,Not-in-family,Male,<=50K
391-98-4029,11,Assoc-voc,Never-married,Not-in-family,Male,<=50K
393-73-4643,81,7th-8th,Widowed,Husband,Male,<=50K
198-61-7935,44,Preschool,Never-married,Own-child,Female,<=50K
292-22-9729,97,Masters,Separated,Other-relative,Female,>50K
153-22-4815,65,7th-8th,Never-married,Other-relative,Female,>50K
339-77-2726,93,5th-6th,Married-AF-spouse,Husband,Female,>50K
104-69-9017,44,1st-4th,Divorced,Unmarried,Female,>50K
637-19-2874,3,9th,Never-married,Not-in-family,Male,>50K
967-26-0441,83,9th,Never-married,Husband,Male,<=50K
636-14-8648,57,1st-4th,Married-AF-spouse,Own-child,Male,>50K
794-28-7468,9,11th,Widowed,Wife,Female,<=50K
628-90-0490,35,Doctorate,Widowed,Wife,Female,>50K
815-81-6952,93,12th,Widowed,Not-in-family,Male,>50K
189-18-9189,65,Assoc-acdm,Widowed,Wife,Female,<=50K
087-37-7149,34,Bachelors,Separated,Other-relative,Male,>50K
134-61-3021,6,7th-8th,Married-AF-spouse,Wife,Female,>50K
096-40-6633,96,1st-4th,Married-civ-spouse,Not-in-family,Male,>50K
148-31-0810,8,5th-6th,Married-civ-spouse,Other-relative,Female,<=50K
593-79-6068,65,1st-4th,Married-AF-spouse,Husband,Female,<=50K
015-72-4815,7,Doctorate,Married-spouse-absent,Other-relative,Male,<=50K
746-86-7321,87,Some-college,Divorced,Own-child,Female,>50K
528-07-1252,71,9th,Married-civ-spouse,Not-in-family,Female,<=50K
979-36-1178,13,Prof-school,Never-married,Own-child,Male,>50K
944-68-6731,8,Bachelors,Separated,Wife,Male,>50K
186-76-2899,83,7th-8th,Married-AF-spouse,Wife,Male,>50K
913-14-4962,79,Doctorate,Separated,Own-child,Female,<=50K
303-16-3390,33,Preschool,Divorced,Other-relative,Male,>50K
025-03-0712,10,Assoc-acdm,Married-spouse-absent,Husband,Female,>50K
402-82-5552,26,Masters,Divorced,Not-in-family,Male,>50K
604-82-1866,16,Doctorate,Divorced,Wife,Female,<=50K
362-92-9975,96,Preschool,Married-civ-spouse,Husband,Female,>50K
623-34-1522,58,7th-8th,Never-married,Wife,Male,<=50K
286-79-3611,44,HS-grad,Married-AF-spouse,Other-relative,Male,<=50K
008-56-8796,30,11th,Divorced,Other-relative,Male,<=50K
182-43-2432,69,11th,Married-spouse-absent,Other-relative,Male,<=50K
932-27-8868,1,Assoc-acdm,Never-married,Wife,Male,<=50K
731-11-1792,51,7th-8th,Divorced,Other-relative,Male,>50K
240-50-9827,45,Bachelors,Divorced,Wife,Female,<=50K
825-36-8549,56,Prof-school,Never-married,Not-in-family,Male,<=50K
828-59-3365,30,Assoc-voc,Married-spouse-absent,Wife,Female,<=50K
655-86-6092,81,Assoc-voc,Married-AF-spouse,Wife,Female,>50K
119-19-5331,44,Doctorate,Never-married,Unmarried,Male,>50K
119-80-9582,86,7th-8th,Separated,Not-in-family,Male,<=50K
871-77-5183,63,1st-4th,Never-married,Husband,Male,>50K
723-98-6485,38,Masters,Separated,Other-relative,Female,>50K
182-58-5994,41,HS-grad,Married-civ-spouse,Husband,Male,<=50K
106-08-1080,54,Prof-school,Married-civ-spouse,Wife,Male,<=50K
751-53-5625,79,Assoc-acdm,Never-married,Unmarried,Female,<=50K
369-13-3906,67,11th,Never-married,Not-in-family,Female,>50K
692-84-3979,4,Preschool,Married-spouse-absent,Husband,Male,>50K
885-68-7959,78,Bachelors,Widowed,Not-in-family,Female,>50K
592-62-8992,5,12th,Never-married,Unmarried,Female,>50K
466-18-5503,96,Preschool,Separated,Not-in-family,Male,>50K
148-49-5085,46,Masters,Divorced,Unmarried,Male,<=50K
541-36-9778,5,Assoc-voc,Widowed,Own-child,Female,<=50K
711-82-4323,68,Masters,Married-civ-spouse,Own-child,Male,<=50K
352-14-9876,24,5th-6th,Married-AF-spouse,Unmarried,Female,>50K
630-89-6805,13,11th,Married-spouse-absent,Other-relative,Female,<=50K
285-59-5822,15,Assoc-voc,Widowed,Husband,Female,<=50K
760-04-2996,49,Masters,Separated,Wife,Male,>50K
758-69-1645,99,5th-6th,Divorced,Wife,Male,<=50K
708-47-6657,96,Preschool,Divorced,Other-relative,Male,>50K
886-64-0048,94,Assoc-acdm,Divorced,Other-relative,Male,<=50K
874-14-0048,30,Bachelors,Married-civ-spouse,Own-child,Female,<=50K
174-26-2899,49,1st-4th,Divorced,Husband,Female,>50K
168-27-3955,9,Doctorate,Separated,Not-in-family,Female,<=50K
981-26-5355,97,Prof-school,Never-married,Unmarried,Female,>50K
370-33-1694,21,HS-grad,Divorced,Husband,Male,>50K
764-28-1326,49,9th,Never-married,Wife,Female,>50K
056-11-1793,64,5th-6th,Never-married,Own-child,Female,>50K
940-44-8402,97,Assoc-acdm,Separated,Wife,Male,>50K
910-62-6534,12,Doctorate,Married-civ-spouse,Husband,Male,<=50K
963-11-4249,17,Some-college,Separated,Own-child,Male,<=50K
564-03-5625,50,Assoc-voc,Widowed,Unmarried,Male,<=50K
654-11-5478,74,Bachelors,Married-AF-spouse,Not-in-family,Male,>50K
144-04-1768,98,Assoc-acdm,Married-civ-spouse,Own-child,Female,<=50K
054-63-7592,58,Assoc-acdm,Separated,Not-in-family,Female,<=50K
214-74-2014,43,Some-college,Never-married,Unmarried,Male,<=50K
439-37-3463,11,HS-grad,Never-married,Not-in-family,Female,<=50K
506-60-3193,87,11th,Separated,Other-relative,Male,>50K
802-05-7738,19,Doctorate,Separated,Other-relative,Male,<=50K
124-35-5036,12,Some-college,Married-spouse-absent,Husband,Male,>50K
053-99-2628,54,HS-grad,Widowed,Own-child,Male,>50K
222-81-9410,20,Preschool,Widowed,Husband,Female,>50K
721-59-0908,43,Some-college,Widowed,Wife,Male,>50K
075-82-9238,46,7th-8th,Never-married,Unmarried,Female,<=50K
802-02-7026,39,7th-8th,Married-civ-spouse,Other-relative,Male,<=50K
916-36-9777,43,Masters,Married-AF-spouse,Husband,Male,>50K
404-79-1154,92,Masters,Separated,Wife,Male,<=50K
532-98-5257,46,Some-college,Married-civ-spouse,Unmarried,Female,>50K
473-71-0073,63,Assoc-voc,Married-AF-spouse,Own-child,Male,<=50K
974-60-0736,13,11th,Married-AF-spouse,Other-relative,Male,<=50K
260-31-9410,26,Preschool,Married-AF-spouse,Own-child,Male,>50K
036-48-6486,52,Prof-school,Married-AF-spouse,Other-relative,Male,>50K
219-90-1719,58,HS-grad,Divorced,Unmarried,Female,>50K
915-41-7689,64,Prof-school,Married-civ-spouse,Other-relative,Female,>50K
456-29-6068,78,1st-4th,Married-spouse-absent,Own-child,Male,<=50K
811-85-5036,67,7th-8th,Married-AF-spouse,Own-child,Female,>50K
992-19-9016,0,Preschool,Widowed,Wife,Male,<=50K
074-96-9287,54,Assoc-voc,Separated,Not-in-family,Female,<=50K
631-35-7493,36,Prof-school,Divorced,Wife,Male,>50K
739-92-6289,69,11th,Separated,Own-child,Female,>50K
924-10-9335,81,Prof-school,Widowed,Other-relative,Male,>50K
107-61-6707,92,Preschool,Married-civ-spouse,Own-child,Male,<=50K
762-83-7837,16,Assoc-voc,Never-married,Other-relative,Female,<=50K
257-67-8132,64,HS-grad,Separated,Not-in-family,Male,<=50K
926-13-6362,80,Masters,Married-spouse-absent,Not-in-family,Female,>50K
321-86-7321,52,11th,Separated,Not-in-family,Male,>50K
273-74-0785,25,1st-4th,Divorced,Not-in-family,Female,>50K
822-97-2972,89,9th,Separated,Husband,Male,<=50K
875-27-6411,44,7th-8th,Divorced,Not-in-family,Male,<=50K
119-04-1768,81,Masters,Divorced,Wife,Female,>50K
528-68-5503,41,Bachelors,Never-married,Wife,Female,<=50K
121-68-3046,95,Assoc-voc,Never-married,Other-relative,Female,<=50K
104-29-9754,6,7th-8th,Separated,Unmarried,Male,<=50K
874-01-7198,82,7th-8th,Divorced,Unmarried,Female,<=50K
816-76-9040,50,HS-grad,Never-married,Other-relative,Male,>50K
472-78-8697,24,Assoc-acdm,Married-spouse-absent,Other-relative,Female,>50K
388-82-0638,71,Preschool,Widowed,Other-relative,Male,>50K
464-83-4151,42,Bachelors,Divorced,Husband,Female,<=50K
965-07-9851,75,12th,Married-spouse-absent,Not-in-family,Male,<=50K
768-02-8254,94,1st-4th,Married-civ-spouse,Wife,Male,<=50K
154-97-5429,32,HS-grad,Divorced,Husband,Female,>50K
465-20-2702,26,10th,Widowed,Unmarried,Female,>50K
667-16-8304,44,Prof-school,Separated,Husband,Male,>50K
849-50-8598,81,Doctorate,Married-AF-spouse,Unmarried,Female,>50K
603-25-5527,79,10th,Married-civ-spouse,Not-in-family,Male,<=50K
301-25-9213,93,HS-grad,Married-spouse-absent,Own-child,Female,>50K
133-66-0933,22,11th,Married-spouse-absent,Own-child,Male,>50K
427-45-7002,99,Some-college,Married-civ-spouse,Other-relative,Male,>50K
235-22-7272,13,7th-8th,Married-spouse-absent,Own-child,Female,>50K
003-25-5528,47,Assoc-voc,Separated,Unmarried,Male,<=50K
869-99-3856,35,Masters,Separated,Other-relative,Female,>50K
694-50-2456,50,12th,Never-married,Other-relative,Female,>50K
540-84-7665,18,Bachelors,Married-spouse-absent,Other-relative,Male,>50K
245-82-3095,59,Prof-school,Widowed,Other-relative,Male,<=50K
786-70-1473,37,Prof-school,Divorced,Other-relative,Female,>50K
580-65-1105,33,Assoc-voc,Married-spouse-absent,Husband,Male,>50K
728-59-3365,21,Assoc-voc,Married-spouse-absent,Other-relative,Female,>50K
349-57-0024,70,HS-grad,Married-civ-spouse,Own-child,Male,>50K
577-30-3439,78,Assoc-voc,Never-married,Unmarried,Female,<=50K
231-81-8181,71,Doctorate,Never-married,Other-relative,Male,<=50K
453-53-1940,12,Assoc-acdm,Married-civ-spouse,Not-in-family,Female,<=50K
109-76-6584,66,Preschool,Married-civ-spouse,Own-child,Female,<=50K
015-75-5528,3,1st-4th,Never-married,Unmarried,Male,<=50K
556-17-3218,58,Masters,Never-married,Not-in-family,Male,<=50K
883-53-8082,41,9th,Divorced,Not-in-family,Female,>50K
607-58-5994,50,Preschool,Married-civ-spouse,Own-child,Female,<=50K
177-33-4152,6,Assoc-voc,Married-civ-spouse,Wife,Male,>50K
810-74-9384,60,7th-8th,Divorced,Not-in-family,Male,<=50K
938-63-6362,9,Doctorate,Married-civ-spouse,Not-in-family,Female,<=50K
648-43-3660,75,Doctorate,Married-spouse-absent,Not-in-family,Male,<=50K
585-41-1547,1,11th,Widowed,Husband,Male,>50K
113-75-9213,97,Bachelors,Married-AF-spouse,Unmarried,Female,>50K
539-37-3463,68,Assoc-acdm,Married-spouse-absent,Unmarried,Male,<=50K
563-51-3512,41,HS-grad,Married-AF-spouse,Not-in-family,Female,>50K
041-12-4078,33,1st-4th,Separated,Unmarried,Female,>50K
815-32-5552,35,Assoc-voc,Married-civ-spouse,Other-relative,Male,<=50K
483-01-5970,43,10th,Never-married,Own-child,Female,<=50K
512-43-8574,75,1st-4th,Divorced,Other-relative,Female,>50K
702-48-7714,56,Some-college,Never-married,Wife,Female,<=50K
729-39-1891,11,Assoc-voc,Never-married,Own-child,Male,<=50K
685-78-0097,71,HS-grad,Separated,Wife,Female,<=50K
684-79-7296,7,10th,Married-spouse-absent,Own-child,Male,<=50K
474-29-3611,51,1st-4th,Married-spouse-absent,Other-relative,Male,<=50K
873-43-3660,9,Doctorate,Married-civ-spouse,Not-in-family,Female,>50K
835-93-3660,45,Preschool,Married-spouse-absent,Wife,Female,<=50K
422-20-5159,1,5th-6th,Married-AF-spouse,Unmarried,Female,<=50K
498-86-3635,33,9th,Widowed,Husband,Male,<=50K
690-20-2702,5,Prof-school,Married-spouse-absent,Unmarried,Female,<=50K
512-71-4987,24,10th,Separated,Unmarried,Male,>50K
337-07-0024,91,7th-8th,Married-spouse-absent,Own-child,Female,>50K
697-63-5134,32,Masters,Widowed,Own-child,Male,>50K
795-39-3119,94,Assoc-voc,Married-spouse-absent,Unmarried,Male,>50K
868-67-3217,33,Assoc-acdm,Married-civ-spouse,Wife,Female,>50K
617-87-4692,64,Assoc-acdm,Married-spouse-absent,Unmarried,Female,>50K
446-52-9483,73,10th,Widowed,Unmarried,Female,<=50K
274-78-5012,70,1st-4th,Separated,Husband,Female,<=50K
976-41-2775,4,HS-grad,Separated,Own-child,Male,>50K
995-48-5256,48,Bachelors,Married-spouse-absent,Wife,Female,>50K
927-45-7001,57,Preschool,Widowed,Own-child,Female,>50K
576-65-8476,70,7th-8th,Widowed,Own-child,Male,<=50K
048-77-1498,73,HS-grad,Married-spouse-absent,Own-child,Male,>50K
197-72-7272,3,9th,Separated,Wife,Female,<=50K
662-65-3561,67,7th-8th,Divorced,Wife,Male,>50K
153-56-2653,64,10th,Married-AF-spouse,Unmarried,Male,>50K
648-71-0073,53,10th,Married-civ-spouse,Unmarried,Male,<=50K
289-77-2726,62,Doctorate,Married-spouse-absent,Unmarried,Female,<=50K
615-11-0564,94,Preschool,Married-AF-spouse,Husband,Female,<=50K
759-39-8033,99,Prof-school,Divorced,Wife,Male,<=50K
291-24-6928,85,5th-6th,Widowed,Husband,Female,>50K
973-21-8672,45,Prof-school,Married-spouse-absent,Unmarried,Male,>50K
074-63-1449,75,HS-grad,Married-civ-spouse,Husband,Female,<=50K
098-77-1498,51,Assoc-acdm,Widowed,Not-in-family,Male,<=50K
647-20-5159,48,Masters,Married-civ-spouse,Wife,Female,>50K
782-89-3119,99,9th,Married-civ-spouse,Unmarried,Female,>50K
456-11-1793,41,Bachelors,Divorced,Wife,Female,>50K
133-78-3783,94,Prof-school,Widowed,Unmarried,Male,>50K
119-10-3193,46,Assoc-acdm,Married-spouse-absent,Wife,Male,>50K
244-13-3906,18,5th-6th,Never-married,Not-in-family,Female,<=50K
986-21-0072,68,5th-6th,Married-spouse-absent,Wife,Female,>50K
481-54-1768,62,Assoc-acdm,Widowed,Husband,Female,<=50K
574-44-7173,31,Doctorate,Married-AF-spouse,Own-child,Male,>50K
114-09-7051,99,10th,Widowed,Own-child,Male,>50K
125-61-4250,26,5th-6th,Married-civ-spouse,Other-relative,Female,>50K
374-72-3586,61,Prof-school,Divorced,Husband,Female,<=50K
707-24-8156,86,Doctorate,Widowed,Husband,Female,>50K
977-48-7714,25,10th,Married-spouse-absent,Other-relative,Male,>50K
060-38-0835,29,5th-6th,Separated,Wife,Male,>50K
002-30-3439,33,Some-college,Married-civ-spouse,Own-child,Female,<=50K
991-40-0490,91,12th,Married-spouse-absent,Own-child,Female,>50K
797-81-9409,89,12th,Married-spouse-absent,Own-child,Female,<=50K
778-43-9802,68,10th,Divorced,Other-relative,Female,>50K
931-14-2505,54,10th,Separated,Not-in-family,Female,<=50K
828-99-2628,0,Bachelors,Divorced,Own-child,Female,<=50K
229-20-7616,8,Doctorate,Married-civ-spouse,Unmarried,Female,<=50K
086-02-5798,46,Prof-school,Married-AF-spouse,Unmarried,Female,>50K
108-47-6658,50,5th-6th,Married-spouse-absent,Other-relative,Female,<=50K
399-32-4323,73,5th-6th,Married-civ-spouse,Husband,Female,>50K
174-01-7198,0,9th,Married-civ-spouse,Unmarried,Male,>50K
458-87-5920,12,Some-college,Married-civ-spouse,Husband,Male,>50K
853-40-9090,80,HS-grad,Married-spouse-absent,Other-relative,Female,<=50K
646-99-0171,6,9th,Never-married,Husband,Female,<=50K
182-30-9582,58,Doctorate,Married-spouse-absent,Not-in-family,Female,<=50K
627-33-4151,35,11th,Married-AF-spouse,Own-child,Male,<=50K
