ssn,age,education,marital-status,relationship,sex,income
282-15-6019,33.0,HS-grad,Never-married,Not-in-family,,<=50K
410-10-4422,23.0,Some-college,Never-married,Own-child,Female,<=50K
970-82-3094,,Bachelors,Never-married,Own-child,Male,<=50K
459-39-8033,32.0,Some-college,Married-civ-spouse,Husband,Male,
610-90-2947,37.0,Bachelors,Married-civ-spouse,Wife,,
092-87-4692,62.0,Bachelors,Married-civ-spouse,Husband,Male,
949-72-3586,34.0,Masters,Married-civ-spouse,Other-relative,Male,<=50K
254-69-9016,52.0,HS-grad,,Husband,,
552-02-7026,53.0,1st-4th,Married-civ-spouse,Husband,,
752-39-5576,33.0,,,Unmarried,,<=50K
715-60-1964,,Some-college,Never-married,Not-in-family,Male,
905-03-6854,37.0,HS-grad,,Not-in-family,Female,
055-71-2530,31.0,,,Not-in-family,,
476-25-9213,,Some-college,Never-married,Own-child,Male,<=50K
513-82-0638,37.0,Masters,Never-married,Unmarried,Female,<=50K
223-95-5773,25.0,HS-grad,Married-civ-spouse,,Male,<=50K
937-46-9286,46.0,Prof-school,Never-married,,Female,<=50K
109-85-8722,65.0,,Divorced,Other-relative,Male,<=50K
514-03-5626,45.0,,Married-civ-spouse,Husband,,
157-92-3832,40.0,Some-college,Married-civ-spouse,Husband,Male,
332-37-1007,18.0,HS-grad,Married-civ-spouse,Own-child,,<=50K
366-86-1178,45.0,Bachelors,Married-civ-spouse,Husband,Male,
511-21-0073,47.0,,Divorced,Not-in-family,,<=50K
491-98-4028,25.0,HS-grad,,Wife,Female,<=50K
669-41-0318,,,,Unmarried,,
037-83-7837,22.0,Some-college,Married-civ-spouse,Husband,Male,
779-79-1154,59.0,,Never-married,Not-in-family,,
916-52-3340,43.0,Bachelors,Married-civ-spouse,Husband,Male,
650-95-2087,25.0,Bachelors,Widowed,Unmarried,Female,<=50K
478-50-1228,39.0,9th,Never-married,Not-in-family,Male,
890-75-5527,,Bachelors,Never-married,,,
988-51-3512,,7th-8th,Never-married,Not-in-family,Male,<=50K
253-80-8353,44.0,Some-college,Married-civ-spouse,,Male,
908-23-0957,52.0,HS-grad,,Husband,Male,<=50K
521-34-5208,24.0,Doctorate,Never-married,Not-in-family,Male,
857-46-3144,30.0,Assoc-acdm,Never-married,,,<=50K
469-41-0318,42.0,,Married-civ-spouse,Husband,Male,<=50K
630-52-8254,31.0,,,Husband,Male,>50K
982-77-0269,,Some-college,Never-married,Own-child,Female,<=50K
032-21-7444,24.0,HS-grad,Divorced,,Female,
078-50-1228,20.0,11th,Never-married,Own-child,Female,
399-29-3611,39.0,HS-grad,Separated,Unmarried,,<=50K
831-32-6780,19.0,Some-college,Never-married,Own-child,Male,
532-37-1006,49.0,Assoc-voc,Divorced,Not-in-family,Male,<=50K
858-59-9507,47.0,Prof-school,Never-married,,,
470-57-7395,43.0,,Married-civ-spouse,Wife,,>50K
828-19-4102,29.0,Bachelors,,Husband,,
373-28-0097,56.0,Assoc-acdm,Divorced,,Male,
904-60-6878,40.0,Some-college,Married-civ-spouse,,Female,<=50K
009-24-4471,27.0,,Never-married,Own-child,,
231-87-9606,53.0,,Married-civ-spouse,,Male,>50K
236-27-1498,18.0,11th,Divorced,,Female,
989-89-5576,40.0,Assoc-acdm,Married-civ-spouse,Husband,Male,
517-69-0417,59.0,Masters,Married-civ-spouse,Husband,,<=50K
508-63-0220,23.0,Some-college,Never-married,Not-in-family,Male,
901-59-7050,25.0,Some-college,Married-civ-spouse,Husband,,
774-90-7861,63.0,Bachelors,Never-married,,,
801-32-0638,32.0,,Divorced,,,<=50K
366-55-4053,19.0,HS-grad,Divorced,,,
963-42-1374,,,Never-married,Not-in-family,Male,<=50K
972-02-0883,28.0,Some-college,Married-spouse-absent,Not-in-family,Female,
596-68-3046,56.0,Some-college,Married-civ-spouse,,Male,
858-99-8770,33.0,HS-grad,,Husband,Male,
896-19-1645,43.0,Bachelors,Never-married,Not-in-family,,<=50K
135-96-4373,36.0,Assoc-acdm,Married-civ-spouse,Husband,Male,
644-44-1031,44.0,11th,Never-married,,Female,
810-81-0810,18.0,HS-grad,,Own-child,,<=50K
874-41-6461,32.0,Some-college,Divorced,,,<=50K
012-56-1425,33.0,Masters,Never-married,,Male,>50K
028-00-9827,50.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
594-77-8869,25.0,HS-grad,,,Male,
860-99-5085,23.0,Some-college,,Other-relative,,<=50K
854-33-0465,30.0,HS-grad,Never-married,Unmarried,,
987-62-2849,21.0,Some-college,Never-married,Not-in-family,,<=50K
994-90-1718,37.0,,Divorced,,Female,<=50K
411-67-0761,25.0,Assoc-voc,Divorced,,Female,
452-05-7739,31.0,HS-grad,Married-civ-spouse,Husband,,<=50K
795-76-1669,28.0,,Married-civ-spouse,Husband,,<=50K
847-48-1571,35.0,,,Not-in-family,Female,<=50K
196-71-3759,,,Married-civ-spouse,Husband,Male,<=50K
766-76-9041,64.0,,Married-civ-spouse,,,>50K
971-40-6632,64.0,7th-8th,,Not-in-family,Female,<=50K
608-23-0957,32.0,Assoc-voc,Married-civ-spouse,,,<=50K
382-18-6731,,,,Husband,,
820-60-8107,36.0,HS-grad,,,,<=50K
206-44-9631,29.0,HS-grad,Never-married,Not-in-family,,
778-68-5502,,Some-college,Never-married,Unmarried,,
557-40-1719,63.0,,,Husband,,
352-42-6289,58.0,Some-college,Married-civ-spouse,Wife,Female,<=50K
832-06-3881,30.0,Masters,Married-civ-spouse,Husband,,<=50K
594-62-5306,46.0,Bachelors,Never-married,Unmarried,,
610-31-9409,29.0,HS-grad,Never-married,Not-in-family,,
910-22-7271,22.0,HS-grad,,,,
835-59-5822,,Bachelors,,,Female,>50K
384-70-5159,35.0,HS-grad,Married-civ-spouse,Husband,,<=50K
532-55-5282,62.0,HS-grad,,Not-in-family,Female,<=50K
958-50-7370,23.0,,Married-spouse-absent,Not-in-family,Male,>50K
937-77-6411,73.0,,Married-civ-spouse,Husband,Male,>50K
993-94-9630,53.0,HS-grad,Married-civ-spouse,Husband,,<=50K
220-63-8820,,,Never-married,Not-in-family,Male,
466-61-5478,46.0,HS-grad,Married-civ-spouse,,Male,
393-30-4667,29.0,Some-college,Married-civ-spouse,Husband,,<=50K
745-20-8844,22.0,Some-college,,Own-child,,<=50K
679-72-9729,75.0,10th,Married-civ-spouse,,,<=50K
470-33-1694,19.0,,Never-married,Own-child,,<=50K
233-13-8820,26.0,1st-4th,Never-married,Own-child,Female,<=50K
497-05-1596,36.0,HS-grad,Divorced,Other-relative,Female,
841-30-8352,51.0,Doctorate,Married-civ-spouse,Husband,Male,<=50K
950-12-2849,37.0,12th,Married-AF-spouse,Husband,Male,
277-97-9115,27.0,Bachelors,,,Female,
885-74-9384,50.0,,Married-civ-spouse,Husband,Male,<=50K
550-06-1424,37.0,Masters,Married-civ-spouse,Husband,Male,
980-12-8991,20.0,Some-college,Never-married,Own-child,Male,<=50K
754-91-4004,21.0,,Married-civ-spouse,,,
591-36-9778,47.0,,Divorced,Not-in-family,Male,>50K
422-20-5159,19.0,,Never-married,,,<=50K
248-52-5798,39.0,HS-grad,Divorced,Not-in-family,Male,
969-44-1030,,Some-college,Never-married,Own-child,Male,<=50K
497-38-9434,40.0,Prof-school,,Husband,Male,<=50K
564-52-7026,18.0,,Never-married,Other-relative,,<=50K
761-88-5748,54.0,Assoc-voc,,Husband,,
977-48-7714,71.0,,Never-married,Not-in-family,Male,>50K
148-43-3660,,,Married-civ-spouse,Husband,,<=50K
195-11-6707,74.0,11th,,Not-in-family,Female,<=50K
448-55-6510,36.0,,Never-married,Own-child,,<=50K
986-08-7222,29.0,Assoc-voc,Married-civ-spouse,Husband,Male,
099-17-0761,52.0,,Divorced,Not-in-family,,
475-24-5699,40.0,,Divorced,Not-in-family,,
828-99-2628,21.0,HS-grad,Married-civ-spouse,Husband,Male,
754-33-0466,78.0,HS-grad,Married-civ-spouse,Husband,Male,
261-45-5773,21.0,,,,Male,>50K
999-93-8573,31.0,,Married-civ-spouse,,,>50K
266-67-6903,18.0,Some-college,Never-married,Own-child,Female,
504-76-0441,19.0,HS-grad,Married-civ-spouse,,,>50K
078-62-4078,,Bachelors,Married-civ-spouse,,Male,
862-43-8574,,,Separated,Unmarried,Female,<=50K
948-43-3659,42.0,,Divorced,Not-in-family,Male,<=50K
409-42-8746,74.0,,,Not-in-family,Male,
102-57-9852,26.0,7th-8th,Married-civ-spouse,Husband,,>50K
635-19-6559,40.0,,,,Male,
352-91-7690,35.0,Masters,Married-civ-spouse,,,
680-65-1104,45.0,Bachelors,Married-civ-spouse,,,
663-42-1375,43.0,HS-grad,,,Male,<=50K
582-24-8156,39.0,,Never-married,,,
231-75-6756,62.0,HS-grad,Married-civ-spouse,,,<=50K
045-60-8108,20.0,,Divorced,Not-in-family,Female,
605-22-1129,46.0,Masters,,Husband,,
282-52-4569,75.0,11th,,,Female,
421-83-6608,61.0,Bachelors,,Husband,Male,>50K
182-86-2407,49.0,,,Husband,Male,
645-23-9557,36.0,HS-grad,Married-civ-spouse,Husband,,
000-46-0687,40.0,10th,Married-civ-spouse,,,<=50K
447-23-5871,,Bachelors,,,Male,>50K
400-46-0687,34.0,Assoc-acdm,Divorced,,,<=50K
282-80-0982,51.0,,Married-civ-spouse,Husband,Male,<=50K
118-94-9631,52.0,10th,Married-civ-spouse,Husband,,>50K
911-11-7935,,HS-grad,,Own-child,Male,<=50K
631-94-1031,27.0,,Divorced,Unmarried,Female,<=50K
064-28-1326,31.0,HS-grad,,Not-in-family,Male,<=50K
688-66-7075,17.0,HS-grad,Married-civ-spouse,,,<=50K
220-94-5945,41.0,,Widowed,Not-in-family,Female,<=50K
614-43-4888,22.0,Masters,Never-married,Not-in-family,,
455-43-6117,22.0,,Married-civ-spouse,,,<=50K
722-66-5846,37.0,Some-college,Married-civ-spouse,Husband,Male,
950-76-7812,36.0,HS-grad,Married-civ-spouse,Husband,,
904-79-1153,19.0,HS-grad,Never-married,Own-child,,<=50K
771-56-0195,53.0,Some-college,Never-married,,Male,
102-76-4127,35.0,Assoc-acdm,Divorced,,Male,
881-11-1792,64.0,Preschool,Married-civ-spouse,,Female,>50K
017-81-3267,45.0,HS-grad,Married-civ-spouse,Wife,Female,<=50K
326-22-8500,29.0,Some-college,Married-civ-spouse,Husband,,<=50K
975-39-9261,55.0,Assoc-voc,Married-civ-spouse,,,<=50K
905-37-4691,,,,Husband,Male,<=50K
781-26-5355,39.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
087-99-1400,22.0,HS-grad,Married-civ-spouse,,Male,>50K
965-84-7664,35.0,9th,,Not-in-family,,<=50K
167-50-6142,29.0,HS-grad,Never-married,Not-in-family,Male,
839-03-5625,,,Married-civ-spouse,Husband,Male,
755-28-2554,58.0,,,Not-in-family,,<=50K
499-17-0761,25.0,,Never-married,Not-in-family,Female,<=50K
810-19-6559,,Bachelors,,,,>50K
241-64-6191,53.0,,Married-civ-spouse,Husband,Male,<=50K
565-81-6952,38.0,,,Not-in-family,Male,<=50K
077-24-2014,20.0,,Never-married,Own-child,Female,
209-67-4446,63.0,HS-grad,,,,<=50K
191-18-5503,50.0,1st-4th,Married-civ-spouse,Husband,Male,>50K
471-89-8033,61.0,Masters,,Husband,,
114-03-5626,30.0,,,Own-child,,
321-03-8083,40.0,,Never-married,Not-in-family,Female,<=50K
690-75-5527,32.0,Some-college,Never-married,Not-in-family,Female,<=50K
253-50-1228,62.0,,Never-married,Not-in-family,,<=50K
049-04-7911,37.0,9th,,,,
712-71-4987,32.0,Some-college,Married-civ-spouse,,Female,<=50K
863-97-4200,25.0,Some-college,Never-married,Not-in-family,Male,>50K
844-80-9581,37.0,,Married-civ-spouse,Husband,Male,<=50K
008-32-3095,,HS-grad,Married-civ-spouse,,Male,<=50K
406-69-5331,43.0,Assoc-voc,Married-civ-spouse,Husband,Male,
564-80-3439,,Some-college,Married-civ-spouse,Wife,Female,
441-98-4029,56.0,,Married-civ-spouse,Husband,,<=50K
858-90-6633,29.0,HS-grad,,Husband,,
217-90-5405,41.0,Some-college,,Not-in-family,,
194-87-1007,23.0,,Married-civ-spouse,Husband,Male,
666-15-4790,33.0,Masters,Never-married,,Female,<=50K
514-06-6338,18.0,,Never-married,Own-child,Male,
489-18-9188,60.0,HS-grad,Never-married,,Male,>50K
773-12-6534,42.0,HS-grad,Married-spouse-absent,Not-in-family,Male,
465-26-4127,45.0,,Married-civ-spouse,Husband,,
492-90-5404,,HS-grad,Married-civ-spouse,Husband,Male,<=50K
838-05-2824,74.0,1st-4th,Married-civ-spouse,Husband,Male,>50K
552-64-1277,21.0,Some-college,,Own-child,Male,>50K
642-13-7591,22.0,,Never-married,Own-child,Female,<=50K
913-42-1375,52.0,Some-college,Married-spouse-absent,Not-in-family,Male,
931-38-8205,20.0,11th,Divorced,,Female,<=50K
103-37-8378,,Masters,Married-civ-spouse,,Male,<=50K
826-38-2063,52.0,,Married-civ-spouse,Wife,,>50K
597-42-0146,26.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
574-32-4323,46.0,Some-college,Married-civ-spouse,Husband,,<=50K
137-40-7862,,,,Other-relative,Male,<=50K
191-95-3316,46.0,HS-grad,,Not-in-family,,
901-99-6313,20.0,,Married-civ-spouse,,,
133-44-5945,40.0,,,Husband,Male,<=50K
746-28-3783,69.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
704-76-0441,,Bachelors,Never-married,Own-child,,
066-30-8353,39.0,HS-grad,,Unmarried,Female,<=50K
284-76-6584,33.0,,Never-married,Own-child,,
383-75-3070,54.0,,Divorced,Not-in-family,,
047-69-6560,,Bachelors,,Unmarried,,>50K
534-36-7321,28.0,,Married-civ-spouse,Husband,,
015-23-3415,31.0,12th,Married-civ-spouse,,Male,
607-09-4593,28.0,Assoc-voc,Divorced,Unmarried,Female,<=50K
443-67-3218,33.0,Some-college,,Not-in-family,Male,>50K
922-26-6583,55.0,,,Not-in-family,Male,<=50K
043-30-4668,45.0,11th,Married-civ-spouse,Husband,Male,>50K
990-66-3389,78.0,,,,,<=50K
830-71-2529,53.0,Bachelors,Never-married,Unmarried,,
742-75-1842,28.0,HS-grad,Widowed,Not-in-family,Female,<=50K
779-42-2603,66.0,,Never-married,Not-in-family,,<=50K
710-99-5085,40.0,HS-grad,Divorced,,,
007-92-3832,84.0,HS-grad,,Husband,Male,
104-42-2604,20.0,,Divorced,,Male,<=50K
762-10-0736,,,Never-married,Own-child,Male,<=50K
503-47-0515,,Bachelors,Married-civ-spouse,Husband,,<=50K
738-85-1350,44.0,Assoc-voc,Separated,,Male,>50K
880-65-1104,41.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
090-04-9139,46.0,HS-grad,,Husband,Male,<=50K
931-54-1768,21.0,HS-grad,Divorced,Not-in-family,Female,<=50K
990-69-4102,32.0,Some-college,Married-spouse-absent,Not-in-family,Male,
698-52-5797,45.0,,Married-civ-spouse,,,<=50K
613-39-0662,49.0,Bachelors,Never-married,Unmarried,,<=50K
602-97-9114,,Some-college,Married-civ-spouse,Husband,,>50K
698-28-0097,39.0,7th-8th,Married-civ-spouse,Husband,,>50K
751-59-7050,31.0,HS-grad,,,Female,
194-34-8894,21.0,Some-college,Divorced,Not-in-family,Female,<=50K
890-90-9090,49.0,Bachelors,Never-married,Not-in-family,Female,
340-20-2702,42.0,HS-grad,Married-civ-spouse,Husband,,>50K
335-35-0122,39.0,,Married-civ-spouse,Husband,,
845-23-9556,47.0,Some-college,Married-civ-spouse,Husband,Male,
402-18-0589,52.0,HS-grad,,Not-in-family,Male,
562-16-2161,41.0,,Married-civ-spouse,Husband,Male,
807-86-2407,27.0,Some-college,Never-married,Not-in-family,,<=50K
700-92-1375,54.0,,,,,>50K
819-74-8156,30.0,HS-grad,Divorced,Not-in-family,,<=50K
457-64-7419,30.0,Bachelors,,,,
615-72-4815,34.0,Assoc-voc,,Not-in-family,,
966-70-7615,30.0,Some-college,,Husband,,<=50K
876-99-6313,,Assoc-acdm,,Own-child,Male,
189-89-5577,28.0,HS-grad,Divorced,Not-in-family,Male,>50K
690-50-9827,51.0,11th,,Husband,Male,
557-15-6019,,,,Husband,Male,
467-44-4716,56.0,Some-college,Separated,Not-in-family,,<=50K
988-17-5674,22.0,HS-grad,Never-married,Own-child,,<=50K
286-36-3636,39.0,,Never-married,Not-in-family,Male,<=50K
194-04-1768,,,Married-civ-spouse,Husband,Male,
693-21-2530,33.0,Some-college,Married-civ-spouse,Wife,Female,
459-52-0884,,Some-college,Divorced,,Female,
392-07-6166,59.0,Assoc-acdm,Married-civ-spouse,Husband,,
357-15-6019,39.0,Assoc-acdm,,Not-in-family,,<=50K
770-51-5969,72.0,,Never-married,Not-in-family,Female,
533-66-0933,32.0,Bachelors,Never-married,,Male,
744-41-0318,22.0,Some-college,Never-married,Own-child,,<=50K
395-91-5233,63.0,HS-grad,Divorced,,Female,<=50K
927-97-9114,32.0,,Married-civ-spouse,Husband,Male,
726-96-5601,40.0,,Married-civ-spouse,Husband,Male,<=50K
817-65-9704,,HS-grad,,Not-in-family,Male,>50K
036-36-3636,39.0,,,Not-in-family,Male,
314-49-6314,22.0,HS-grad,Married-civ-spouse,Wife,,
007-30-9582,67.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
886-42-5060,20.0,Some-college,Never-married,Not-in-family,Female,
582-95-4544,33.0,Bachelors,Divorced,Not-in-family,Female,<=50K
155-03-6854,43.0,11th,Married-spouse-absent,Unmarried,,<=50K
797-23-5871,19.0,,Never-married,,Female,
769-28-7468,45.0,,Married-civ-spouse,Husband,,>50K
697-17-4446,29.0,HS-grad,Married-civ-spouse,Wife,Female,
450-21-4987,41.0,Bachelors,,,,>50K
259-76-6584,,Masters,Married-civ-spouse,Husband,,<=50K
143-42-7518,52.0,HS-grad,Married-civ-spouse,,,
852-18-0588,23.0,Assoc-acdm,Never-married,Not-in-family,Female,<=50K
860-59-5822,,,Never-married,Not-in-family,Male,>50K
789-64-9876,31.0,HS-grad,Married-civ-spouse,,,
175-12-2849,18.0,HS-grad,Never-married,Own-child,,
675-21-4987,35.0,,,Husband,Male,<=50K
508-41-5232,31.0,HS-grad,Divorced,Unmarried,Female,
312-53-0712,53.0,Masters,Never-married,,Female,<=50K
078-53-1940,64.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
413-17-5675,27.0,,,,,<=50K
715-04-9139,42.0,Masters,Divorced,,Female,<=50K
566-49-2628,19.0,,Never-married,Own-child,,
915-04-9139,61.0,HS-grad,Married-civ-spouse,,,
313-32-9238,,Some-college,Married-civ-spouse,Wife,Female,>50K
328-99-2628,23.0,Bachelors,Never-married,Not-in-family,,<=50K
069-47-1744,19.0,HS-grad,Never-married,Own-child,Male,
306-44-9631,23.0,Bachelors,Never-married,Own-child,,<=50K
089-89-5577,62.0,1st-4th,,Not-in-family,Male,>50K
731-26-5355,67.0,,,Husband,,
621-83-6608,22.0,,,Not-in-family,,<=50K
247-08-2309,38.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
194-53-3169,18.0,,,Own-child,,<=50K
832-61-6706,30.0,7th-8th,Married-civ-spouse,Husband,,<=50K
762-53-0711,,,,Own-child,,<=50K
976-78-1325,31.0,Assoc-acdm,Married-spouse-absent,,Male,>50K
742-47-5429,34.0,,Never-married,Not-in-family,,<=50K
256-32-6781,45.0,7th-8th,Married-civ-spouse,Husband,Male,<=50K
750-39-9262,41.0,,Married-civ-spouse,Husband,,>50K
699-20-1473,23.0,Some-college,Never-married,Own-child,,
674-99-9999,29.0,HS-grad,,,Male,<=50K
706-94-1031,30.0,,,Own-child,Female,<=50K
343-82-6780,45.0,Some-college,,Husband,,<=50K
570-88-4520,20.0,Some-college,Never-married,Own-child,Male,
052-24-2014,60.0,,Divorced,Not-in-family,Female,<=50K
525-49-1399,35.0,Masters,Never-married,Not-in-family,,<=50K
330-74-3242,60.0,9th,Never-married,Not-in-family,Female,<=50K
570-30-0982,30.0,,,Husband,Male,
329-63-7591,56.0,Assoc-voc,,Husband,Male,>50K
930-65-1104,67.0,,Married-civ-spouse,,Female,
038-69-7788,,Some-college,Divorced,Unmarried,Female,
006-20-3931,42.0,,Separated,Unmarried,Female,
408-04-6682,43.0,Prof-school,Married-civ-spouse,,,<=50K
056-41-8918,,Masters,,,Female,
694-90-1719,36.0,,Married-civ-spouse,Husband,Male,
941-52-3340,33.0,Assoc-voc,Married-civ-spouse,,Male,<=50K
403-43-9803,27.0,,,,,<=50K
736-33-2923,30.0,Some-college,,Husband,Male,
019-28-7469,46.0,Some-college,Married-civ-spouse,,,
749-10-9335,58.0,,,Husband,Male,
316-52-3341,29.0,Assoc-acdm,Never-married,Own-child,,<=50K
848-49-5085,24.0,HS-grad,Never-married,Own-child,,
082-46-3144,33.0,HS-grad,Never-married,Not-in-family,Male,<=50K
506-91-0318,74.0,,Married-civ-spouse,Husband,,>50K
685-04-2996,31.0,Bachelors,Never-married,Not-in-family,,<=50K
970-76-1669,40.0,HS-grad,Married-civ-spouse,Husband,,<=50K
063-91-2776,,,Separated,Not-in-family,,
808-44-5945,25.0,,Married-spouse-absent,,Male,<=50K
262-07-0024,31.0,HS-grad,Divorced,Not-in-family,Male,<=50K
419-87-1006,42.0,Bachelors,Divorced,Unmarried,Female,
017-29-1154,51.0,HS-grad,Married-civ-spouse,Husband,,
783-07-7394,63.0,,,Not-in-family,Male,<=50K
469-22-6043,17.0,HS-grad,Never-married,Not-in-family,,
351-59-7051,42.0,Assoc-acdm,Married-civ-spouse,Husband,Male,<=50K
472-54-2997,49.0,HS-grad,Married-civ-spouse,Husband,,<=50K
499-26-2898,30.0,,Married-civ-spouse,Husband,,
483-38-4520,31.0,10th,Married-civ-spouse,Husband,,>50K
492-26-0441,23.0,Some-college,Never-married,Other-relative,,<=50K
119-59-4594,30.0,,Never-married,,,<=50K
736-94-7173,46.0,Bachelors,,,,
646-49-8770,50.0,HS-grad,,Husband,Male,
036-67-0761,18.0,HS-grad,Divorced,Unmarried,,
773-55-6510,45.0,HS-grad,,,,>50K
469-71-7444,27.0,HS-grad,Never-married,,,<=50K
187-86-8550,32.0,Some-college,Married-civ-spouse,Husband,,<=50K
462-59-2137,21.0,Assoc-acdm,Never-married,Own-child,,<=50K
548-98-6485,53.0,,Married-civ-spouse,Husband,Male,
884-42-8746,34.0,HS-grad,Never-married,Not-in-family,Male,
574-50-8598,,,Married-civ-spouse,Husband,,
122-20-5159,33.0,,,Not-in-family,,
208-75-3071,33.0,HS-grad,Never-married,,Female,
871-71-3758,36.0,Masters,Married-civ-spouse,Wife,Female,>50K
299-04-7911,42.0,HS-grad,Married-civ-spouse,Husband,Male,
375-46-0687,19.0,,Never-married,Own-child,Female,<=50K
570-11-6707,,,Divorced,,Female,>50K
136-91-6461,52.0,7th-8th,,Not-in-family,,
851-32-0637,39.0,,Married-civ-spouse,Husband,,<=50K
521-16-0933,61.0,11th,,Husband,Male,
820-48-5257,34.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
050-64-4963,29.0,Some-college,Married-civ-spouse,,,>50K
315-20-2702,27.0,Assoc-voc,Married-civ-spouse,Husband,Male,
792-47-5429,39.0,HS-grad,Married-civ-spouse,Husband,,<=50K
598-09-5822,48.0,Masters,,Husband,Male,
646-99-0171,36.0,,,Husband,Male,<=50K
238-23-7100,,Assoc-voc,,Not-in-family,,<=50K
704-88-3291,45.0,12th,Divorced,Unmarried,Female,
140-66-3390,35.0,Masters,,Husband,Male,
114-09-7051,22.0,9th,Separated,Unmarried,,
348-64-8648,42.0,Bachelors,,,,
078-96-1916,51.0,,Never-married,Not-in-family,,
908-81-4495,47.0,HS-grad,,,,
194-19-5331,40.0,Masters,Married-civ-spouse,,Male,
603-31-6952,71.0,HS-grad,Married-civ-spouse,Husband,,<=50K
917-78-2554,33.0,,Married-civ-spouse,Husband,Male,<=50K
800-67-5674,44.0,10th,Divorced,Not-in-family,,
351-93-4889,24.0,,,Husband,Male,<=50K
097-48-1572,,HS-grad,Married-civ-spouse,Husband,Male,>50K
935-56-5109,34.0,Some-college,Divorced,,,
047-08-2309,40.0,Masters,Married-civ-spouse,Husband,Male,<=50K
655-77-3955,,HS-grad,Never-married,Not-in-family,,<=50K
389-58-8451,53.0,,,Husband,,<=50K
323-24-9385,18.0,12th,Never-married,Not-in-family,,
750-30-7124,28.0,Bachelors,Married-civ-spouse,Husband,,<=50K
546-89-8033,28.0,Bachelors,Married-civ-spouse,Wife,Female,
567-56-7567,35.0,,Married-civ-spouse,Wife,,
744-65-6018,41.0,HS-grad,Never-married,Own-child,Male,<=50K
707-30-9581,28.0,,,Own-child,Female,
503-28-6240,61.0,Some-college,Married-civ-spouse,,,
184-58-2309,26.0,Some-college,Married-civ-spouse,Husband,,
420-02-4569,52.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
148-64-8648,18.0,,Never-married,Own-child,Female,
895-73-0957,21.0,Some-college,,Own-child,,
612-16-2161,88.0,,Never-married,Not-in-family,Male,
593-55-0367,37.0,Doctorate,Never-married,,Male,
617-35-2579,28.0,Bachelors,,,Female,
023-21-8673,45.0,Some-college,Divorced,Unmarried,Female,<=50K
212-03-9311,40.0,,Divorced,Unmarried,Female,<=50K
028-25-5528,52.0,,Divorced,Unmarried,,<=50K
289-77-2726,53.0,,Married-civ-spouse,Husband,,
593-45-8230,21.0,Some-college,,,,
568-76-5355,18.0,,Never-married,Own-child,,
460-10-4422,62.0,HS-grad,Never-married,Unmarried,,
095-36-2407,23.0,Some-college,Never-married,Own-child,,
