ssn,age,education,marital-status,relationship,sex,income
697-43-6450,59,7th-8th,Married-civ-spouse,Husband,,<=50K
392-55-7708,,HS-grad,Never-married,Own-child,,<=50K
628-62-6731,44,Assoc-voc,Divorced,,Male,>50K
681-79-5430,23,Bachelors,,Not-in-family,Female,<=50K
912-77-6411,23,Assoc-acdm,Never-married,Own-child,,<=50K
396-00-3578,44,Bachelors,Married-civ-spouse,,Male,>50K
890-75-5148,30,HS-grad,,,Male,<=50K
648-95-1981,28,HS-grad,Married-civ-spouse,,Male,
189-38-5975,46,Some-college,Divorced,Not-in-family,Female,<=50K
444-94-5702,34,Preschool,Never-married,Own-child,,
434-93-1142,38,,Separated,Not-in-family,,>50K
475-44-7036,26,Some-college,Never-married,Not-in-family,,<=50K
718-11-1671,39,,Married-civ-spouse,Husband,Male,<=50K
945-70-0623,,Some-college,Never-married,Own-child,Male,
171-53-7445,33,Masters,Married-civ-spouse,Husband,Male,
768-18-4471,43,Masters,Divorced,Unmarried,Female,
920-07-1964,30,Bachelors,Divorced,Not-in-family,Female,
571-95-8320,59,Masters,Married-civ-spouse,Husband,,
401-28-0066,26,,,,Male,<=50K
159-20-7691,28,Some-college,Never-married,Own-child,,<=50K
357-91-0560,48,Some-college,,Not-in-family,,<=50K
230-89-7942,49,Bachelors,Widowed,Unmarried,,<=50K
145-58-5736,41,HS-grad,Married-civ-spouse,Husband,,<=50K
135-24-8125,20,,,Own-child,Female,
511-44-0227,49,HS-grad,Married-civ-spouse,Husband,,>50K
267-34-8787,37,,Never-married,Other-relative,Male,
605-93-2446,18,12th,Never-married,Own-child,,
427-71-6351,61,HS-grad,Married-civ-spouse,Husband,,>50K
556-31-7301,26,HS-grad,Married-civ-spouse,Husband,Male,<=50K
719-72-6922,66,Bachelors,Widowed,Not-in-family,Male,
587-03-4002,68,Masters,Never-married,,Female,<=50K
520-43-1794,27,HS-grad,Married-civ-spouse,Wife,,<=50K
510-41-7234,,Some-college,Married-civ-spouse,,Male,
447-98-7759,,10th,Never-married,Unmarried,Female,
495-82-6128,26,Bachelors,Never-married,Not-in-family,Female,<=50K
722-90-3584,25,HS-grad,Never-married,Unmarried,,<=50K
676-08-8208,46,,Married-civ-spouse,Husband,Male,
873-76-8085,62,,Married-civ-spouse,Husband,,
571-74-2954,,HS-grad,Never-married,Own-child,Male,<=50K
578-33-8564,26,HS-grad,Never-married,Own-child,,
884-94-0242,40,HS-grad,Separated,,,<=50K
718-27-3196,31,,Never-married,Not-in-family,Male,<=50K
594-27-5714,52,HS-grad,Widowed,Not-in-family,Male,<=50K
416-11-3460,61,,Married-civ-spouse,Husband,,
968-42-1829,,11th,Married-civ-spouse,Husband,,
331-87-8089,25,,,Own-child,Female,<=50K
297-39-2467,47,,Married-civ-spouse,Husband,,<=50K
343-88-4792,33,Bachelors,Married-civ-spouse,,Male,
255-36-9004,17,11th,Never-married,Own-child,,
711-40-8377,26,,Married-civ-spouse,Husband,Male,<=50K
640-41-8068,25,HS-grad,Never-married,Other-relative,Male,
629-21-8990,39,,Married-civ-spouse,,Male,
902-30-4197,33,Masters,Married-civ-spouse,Husband,Male,>50K
227-82-8964,46,Some-college,Married-civ-spouse,Husband,,
326-52-0837,27,,,Unmarried,Female,<=50K
603-59-0331,48,HS-grad,Married-civ-spouse,Husband,Male,
740-75-2114,29,11th,Married-civ-spouse,Wife,Female,<=50K
795-21-3015,40,Bachelors,Never-married,Own-child,Male,
136-43-2643,24,,Never-married,Own-child,,<=50K
765-33-0860,55,Bachelors,Married-civ-spouse,Husband,Male,
403-54-1419,56,HS-grad,Married-civ-spouse,,Male,>50K
782-26-4081,25,Assoc-acdm,Never-married,Not-in-family,Male,<=50K
462-60-5786,36,Some-college,,Husband,,
530-98-4771,26,HS-grad,Married-civ-spouse,Husband,Male,
466-26-7023,37,HS-grad,Married-civ-spouse,Husband,Male,
596-88-7037,36,HS-grad,Married-civ-spouse,Husband,Male,<=50K
827-78-7255,23,11th,Never-married,Own-child,Male,<=50K
301-48-4437,25,Bachelors,Married-civ-spouse,Husband,Male,
730-52-2187,36,HS-grad,Divorced,Own-child,,<=50K
205-26-9283,,Some-college,Married-civ-spouse,Husband,,<=50K
481-28-8863,39,Assoc-acdm,Married-civ-spouse,Husband,Male,
177-37-9272,35,Assoc-voc,Never-married,,,<=50K
532-89-6152,33,11th,,,,<=50K
312-22-5861,31,Some-college,,,,<=50K
991-68-1453,49,Some-college,Married-civ-spouse,Husband,Male,<=50K
721-61-1383,34,Bachelors,Divorced,Not-in-family,,<=50K
457-03-3168,40,HS-grad,Married-civ-spouse,,,
976-33-6562,27,,,Unmarried,,
914-01-4771,50,,Married-civ-spouse,Husband,Male,
200-80-0420,38,,Never-married,,,
470-19-7469,,Bachelors,Divorced,Unmarried,Male,
424-13-5877,49,7th-8th,,Husband,,
310-87-9818,40,Bachelors,Married-spouse-absent,Not-in-family,,
380-49-7162,42,Assoc-voc,,Not-in-family,Female,<=50K
547-40-6496,51,Bachelors,Married-civ-spouse,Husband,Male,
205-05-3916,27,,,Own-child,Female,
967-45-2678,30,,,,Male,
596-42-9382,70,Doctorate,Married-civ-spouse,,Male,>50K
273-32-5218,40,,Never-married,Unmarried,Female,<=50K
406-79-8843,43,,,Unmarried,Male,<=50K
818-52-6480,24,HS-grad,,Not-in-family,,<=50K
553-97-5186,,7th-8th,,Own-child,,<=50K
827-86-8018,38,,Married-civ-spouse,Husband,,>50K
513-48-6212,,HS-grad,Married-civ-spouse,Husband,,
650-83-6441,32,Assoc-voc,Married-civ-spouse,Husband,,
729-36-4590,33,Assoc-voc,,,,<=50K
733-67-1928,21,HS-grad,Never-married,Own-child,,<=50K
353-65-7065,27,Some-college,Never-married,,Male,<=50K
605-39-4029,31,HS-grad,Divorced,,,<=50K
695-39-0465,29,Masters,,,,>50K
904-00-0211,49,,Married-civ-spouse,Husband,Male,<=50K
171-16-0553,,Bachelors,,,,
261-61-4643,46,Bachelors,Married-civ-spouse,Husband,,
140-12-0801,37,11th,Married-civ-spouse,Husband,,
908-89-9807,56,Bachelors,Married-civ-spouse,Husband,Male,
844-55-8951,37,Some-college,Married-civ-spouse,,,<=50K
645-61-3794,26,HS-grad,Married-civ-spouse,Husband,Male,
174-47-1819,31,Some-college,,Unmarried,Female,<=50K
617-85-8387,36,,Married-civ-spouse,,,
465-27-0951,,10th,Married-civ-spouse,Husband,,
608-75-9136,40,Some-college,Divorced,Not-in-family,,<=50K
318-39-0738,21,HS-grad,Married-spouse-absent,,Female,<=50K
389-62-3334,63,10th,,Not-in-family,Male,
762-93-4903,30,HS-grad,,Not-in-family,,<=50K
831-98-6910,30,Bachelors,Married-civ-spouse,Husband,Male,
300-81-1416,50,Bachelors,Married-civ-spouse,Husband,Male,<=50K
747-18-6200,41,Masters,Married-civ-spouse,Husband,,<=50K
174-12-1848,39,,,Husband,Male,>50K
142-65-1362,23,,,Unmarried,,<=50K
907-14-9951,52,HS-grad,Married-civ-spouse,Husband,Male,<=50K
917-78-3691,17,11th,Never-married,Own-child,Female,<=50K
890-64-7464,46,,Divorced,Unmarried,Female,
507-99-4356,26,Some-college,Married-civ-spouse,Wife,,
254-56-1378,30,,Married-civ-spouse,Husband,,
927-07-1388,,Some-college,Divorced,,Male,
495-85-3048,21,Some-college,Never-married,Own-child,,
995-69-2661,39,HS-grad,,Husband,,<=50K
616-24-3136,37,Assoc-voc,Married-civ-spouse,Husband,,<=50K
796-18-2165,40,,,Husband,Male,
172-72-1963,38,,Divorced,Unmarried,,
839-49-7830,47,,,Husband,Male,<=50K
243-36-2300,,Some-college,Never-married,,Male,
835-70-1988,35,HS-grad,Married-civ-spouse,Husband,Male,<=50K
879-12-5336,62,Bachelors,Divorced,Not-in-family,,>50K
324-66-3298,32,,,Unmarried,,
887-74-0011,42,,Married-civ-spouse,Husband,Male,>50K
738-54-4604,32,,Never-married,Unmarried,,
763-44-6399,,Some-college,,Own-child,Female,<=50K
872-87-9696,53,Bachelors,Married-civ-spouse,Husband,,
437-51-5544,28,5th-6th,,Husband,,
521-67-0153,26,HS-grad,Married-civ-spouse,,Male,<=50K
344-85-3943,47,,Married-civ-spouse,Husband,Male,>50K
169-38-3776,23,,Never-married,,Female,
777-49-9088,70,,Married-civ-spouse,Husband,Male,
196-35-8478,41,Bachelors,Married-civ-spouse,,,
837-20-9557,43,,,Not-in-family,,<=50K
164-75-3388,,HS-grad,,,,<=50K
486-18-8460,40,,Married-civ-spouse,Husband,Male,
141-27-8398,64,HS-grad,Married-civ-spouse,Husband,Male,
801-05-4841,40,,Divorced,Not-in-family,Male,<=50K
355-48-7683,,,,Not-in-family,Male,
278-33-2498,50,,Married-civ-spouse,,Male,<=50K
508-61-3536,19,Some-college,Never-married,Own-child,,
130-80-6183,32,Bachelors,,Own-child,Female,<=50K
329-64-3657,32,11th,Married-civ-spouse,Husband,Male,<=50K
299-38-4610,42,11th,Divorced,,,<=50K
417-43-2583,41,,Married-civ-spouse,Husband,,>50K
487-91-1395,30,,Never-married,Not-in-family,,
489-20-3596,20,Some-college,Never-married,Own-child,,<=50K
388-06-1924,45,HS-grad,Married-civ-spouse,Husband,Male,<=50K
874-71-0315,42,Doctorate,Married-civ-spouse,Husband,Male,
286-73-1806,24,Assoc-acdm,Never-married,Own-child,,<=50K
470-54-7440,43,Bachelors,Divorced,Not-in-family,,
759-89-2846,28,HS-grad,Married-civ-spouse,Husband,Male,
289-58-5417,35,HS-grad,Never-married,Not-in-family,Female,<=50K
370-18-6473,36,HS-grad,Married-spouse-absent,Unmarried,,<=50K
126-84-8817,38,,Never-married,Unmarried,Female,
778-89-8973,32,,Divorced,Unmarried,Female,
305-19-9516,50,HS-grad,,Husband,,<=50K
994-58-8906,34,HS-grad,Married-civ-spouse,Husband,Male,>50K
553-11-3718,35,,Never-married,Own-child,Male,<=50K
418-59-0180,30,,Never-married,Not-in-family,Female,<=50K
591-26-0577,,,,,Male,
515-93-6010,27,Bachelors,Never-married,,,<=50K
183-43-6465,61,HS-grad,,,,<=50K
817-90-7300,18,,Never-married,Other-relative,,
190-78-5860,31,HS-grad,Married-civ-spouse,Husband,Male,>50K
800-30-1057,31,Bachelors,Divorced,Not-in-family,Male,<=50K
965-46-0535,20,,Never-married,,,
788-10-5907,35,12th,Married-civ-spouse,,,
987-07-7986,51,,Never-married,Not-in-family,,<=50K
639-42-1996,43,Some-college,,Husband,Male,
199-50-8219,18,,Never-married,Own-child,Male,<=50K
466-94-0045,55,,,,,
446-77-6320,59,,Widowed,Not-in-family,Female,
237-73-5840,21,HS-grad,Never-married,,Female,
842-29-7599,22,10th,Never-married,,Female,<=50K
421-17-4582,60,Some-college,Widowed,,,<=50K
617-23-9207,49,,Married-civ-spouse,Husband,Male,>50K
799-60-1115,21,HS-grad,,Own-child,Female,
282-85-5202,61,HS-grad,Married-civ-spouse,Husband,Male,<=50K
443-57-2738,64,5th-6th,Divorced,,Male,<=50K
167-25-7028,63,,Never-married,Not-in-family,Male,
378-50-5019,,,Never-married,Not-in-family,,<=50K
393-33-8413,23,Bachelors,Never-married,,,<=50K
592-04-1282,41,HS-grad,,,,<=50K
435-01-1904,18,12th,Never-married,Own-child,,<=50K
252-97-3047,40,HS-grad,Married-civ-spouse,Wife,,>50K
685-32-2063,,Bachelors,,Husband,Male,
726-24-1771,,10th,Never-married,Own-child,Female,
218-13-7454,34,,Never-married,,Male,
856-32-3367,24,Bachelors,Never-married,Own-child,,
436-43-8710,30,Prof-school,Married-civ-spouse,,Female,
934-25-9258,29,Masters,Never-married,Not-in-family,Male,<=50K
571-87-7558,52,Bachelors,Married-civ-spouse,,,
490-49-5797,57,,,Husband,,
375-67-8328,38,,Never-married,Not-in-family,,
270-01-3952,43,Masters,Divorced,Not-in-family,,
779-32-9707,61,Some-college,Widowed,Other-relative,Female,
452-67-1989,38,,,Husband,,
778-01-0585,51,HS-grad,Married-civ-spouse,Husband,,
174-98-3315,40,,Married-civ-spouse,Husband,,
872-09-8991,41,Some-college,Married-civ-spouse,Husband,Male,>50K
235-79-7538,19,,Never-married,Own-child,Female,<=50K
481-12-7338,28,7th-8th,Married-civ-spouse,,Male,<=50K
299-76-1502,59,Some-college,,,Male,<=50K
265-19-5118,32,Bachelors,Never-married,Own-child,Female,<=50K
126-55-2687,31,HS-grad,Married-civ-spouse,,Male,
260-43-0125,30,,Never-married,Not-in-family,,
206-26-5355,54,Some-college,Married-civ-spouse,Husband,,
858-18-0907,33,,Separated,Not-in-family,Male,
898-83-1406,20,Some-college,Never-married,Own-child,Female,<=50K
931-19-0280,,Some-college,,Not-in-family,Female,
566-33-1861,32,HS-grad,Married-civ-spouse,Husband,Male,
363-18-7049,35,HS-grad,Married-civ-spouse,,,<=50K
929-97-8841,27,,Never-married,Not-in-family,Male,<=50K
574-48-8881,40,Bachelors,Married-civ-spouse,Husband,Male,
911-59-1893,34,Assoc-voc,Married-civ-spouse,Husband,Male,
215-74-1497,,,Married-civ-spouse,Husband,,>50K
709-03-9341,38,Some-college,Never-married,Own-child,,
645-34-4585,28,,Married-civ-spouse,Husband,Male,<=50K
165-58-7935,65,Some-college,Married-civ-spouse,Husband,Male,<=50K
824-63-7515,,Some-college,Never-married,,Male,<=50K
772-54-5650,18,11th,Never-married,Own-child,Female,
764-36-1709,35,,Married-civ-spouse,Own-child,,>50K
431-91-6005,45,Bachelors,Divorced,Unmarried,Female,<=50K
684-27-2149,68,HS-grad,,Not-in-family,Female,<=50K
961-15-3197,25,Some-college,Married-civ-spouse,,Male,<=50K
312-71-0436,48,Prof-school,Divorced,Not-in-family,Male,<=50K
912-91-1016,19,Some-college,Never-married,Not-in-family,Female,<=50K
611-47-8143,43,Bachelors,Never-married,Not-in-family,Female,
582-80-7427,54,,,Husband,Male,
135-11-3521,47,,Divorced,,,<=50K
788-13-2828,,Assoc-voc,Never-married,Not-in-family,,
154-06-5807,30,,Married-civ-spouse,,Male,
818-14-9587,67,,Married-civ-spouse,Husband,,<=50K
322-69-8075,35,HS-grad,Divorced,Unmarried,Female,<=50K
735-23-3338,26,Some-college,Married-civ-spouse,,,<=50K
995-96-1869,,HS-grad,,Husband,,
967-47-9599,54,HS-grad,Divorced,Unmarried,Male,<=50K
343-26-5613,50,,Married-civ-spouse,,,>50K
554-43-2840,32,9th,Separated,,Female,<=50K
186-88-2335,34,HS-grad,Divorced,Not-in-family,,<=50K
777-76-8297,36,HS-grad,Never-married,,,<=50K
892-47-8083,50,,Married-civ-spouse,Husband,Male,
339-95-4347,28,,Married-civ-spouse,,Male,<=50K
450-22-2190,22,,Never-married,Own-child,Female,<=50K
403-02-9922,58,11th,Married-civ-spouse,Husband,Male,
777-06-8355,27,5th-6th,Never-married,,Male,
494-66-8531,62,Bachelors,Married-civ-spouse,Husband,,
701-15-1529,36,Bachelors,Never-married,Not-in-family,,
971-35-6203,21,Some-college,Never-married,Not-in-family,Female,<=50K
293-62-3546,41,Masters,Married-civ-spouse,Wife,,
257-33-4227,28,,Married-civ-spouse,Husband,Male,
879-09-8415,33,,,,Male,<=50K
768-96-5176,54,Bachelors,Married-civ-spouse,,Male,
579-68-4607,19,,Never-married,Own-child,,
979-83-6274,76,7th-8th,,Not-in-family,Male,
890-45-9018,25,Bachelors,Married-civ-spouse,Wife,Female,<=50K
971-65-2333,,Bachelors,Married-civ-spouse,Husband,Male,>50K
993-37-7467,40,Bachelors,Never-married,Not-in-family,,<=50K
806-78-8984,22,11th,Never-married,Unmarried,,
882-70-5810,17,11th,Never-married,Own-child,,
762-55-8011,55,,Divorced,Not-in-family,Female,
966-69-8894,51,Some-college,Married-civ-spouse,Wife,Female,<=50K
786-78-6785,26,,Married-civ-spouse,Husband,Male,
136-51-3406,44,Bachelors,Never-married,Not-in-family,,<=50K
167-12-2424,65,10th,Married-civ-spouse,Husband,Male,<=50K
962-58-0003,54,HS-grad,Married-civ-spouse,Husband,Male,
279-14-0123,34,Assoc-acdm,Never-married,,Male,<=50K
749-58-2156,42,HS-grad,Divorced,Unmarried,,<=50K
896-75-8499,26,HS-grad,,Not-in-family,Male,<=50K
139-60-9305,39,5th-6th,Married-civ-spouse,Husband,,<=50K
827-70-6493,46,11th,Widowed,Unmarried,,<=50K
955-14-9845,34,,Never-married,Not-in-family,Male,<=50K
246-37-7436,59,HS-grad,Divorced,Not-in-family,Male,
643-86-3938,20,HS-grad,,Own-child,Male,<=50K
796-69-3662,34,,Married-civ-spouse,Husband,Male,>50K
452-69-8909,,HS-grad,Married-civ-spouse,Wife,Female,>50K
251-03-4745,51,,Married-civ-spouse,Husband,,<=50K
790-12-4972,34,,Married-civ-spouse,Husband,Male,>50K
415-95-1935,47,Bachelors,Separated,Unmarried,Female,
921-09-4957,21,,Never-married,Own-child,,
224-49-0777,30,Assoc-voc,,,,
972-62-1484,38,,Separated,Not-in-family,Male,<=50K
281-37-4555,45,Bachelors,,Wife,,>50K
348-40-7497,23,Some-college,Never-married,Not-in-family,,
847-76-2534,34,,,Husband,,
839-90-1643,22,,Never-married,,,
174-87-5632,31,,Never-married,Other-relative,Male,<=50K
947-71-9688,50,HS-grad,Married-civ-spouse,Husband,,
911-48-4210,19,1st-4th,Never-married,,,<=50K
273-16-3692,,,Married-civ-spouse,Wife,Female,>50K
897-72-7650,23,HS-grad,Never-married,Not-in-family,Female,<=50K
341-48-8836,35,HS-grad,Married-civ-spouse,,Male,
224-97-5353,28,HS-grad,Married-civ-spouse,Husband,Male,
975-42-1253,,Some-college,Never-married,Own-child,Male,
257-95-3406,46,Bachelors,Married-civ-spouse,Husband,,<=50K
352-25-7180,27,HS-grad,Divorced,Not-in-family,Male,<=50K
938-16-2782,25,,,Wife,Female,
270-76-7736,34,Some-college,Married-civ-spouse,Husband,,
627-98-0631,33,,,,,
905-34-6254,36,,Never-married,Not-in-family,,<=50K
258-49-1824,,,Married-civ-spouse,,,<=50K
435-28-1113,23,,Married-civ-spouse,Wife,,<=50K
273-78-2872,36,5th-6th,Married-spouse-absent,Other-relative,,
377-77-8155,29,Bachelors,Never-married,Not-in-family,Female,
521-77-7837,,Some-college,Married-civ-spouse,,Male,
156-51-5605,19,12th,Never-married,Not-in-family,Male,<=50K
795-56-2986,20,Some-college,Never-married,Own-child,,
198-16-2176,52,HS-grad,,Husband,Male,
464-92-0980,20,HS-grad,Married-civ-spouse,Husband,,<=50K
834-70-5917,22,,Never-married,Not-in-family,,<=50K
125-39-5090,34,Some-college,,Husband,,>50K
748-53-2243,60,,Married-civ-spouse,Husband,,
430-51-6121,19,,Never-married,Not-in-family,Male,<=50K
613-09-3395,59,,,Husband,Male,
147-68-5563,36,,Never-married,Other-relative,,<=50K
422-46-6783,25,HS-grad,Never-married,Own-child,Male,<=50K
288-42-7820,49,7th-8th,Divorced,Not-in-family,Male,<=50K
169-59-9143,25,HS-grad,Never-married,Unmarried,,<=50K
215-09-5397,50,11th,Divorced,,Female,<=50K
286-27-4151,44,,Divorced,,Female,
160-14-9921,28,HS-grad,Separated,Unmarried,,<=50K
525-43-9074,33,Some-college,Married-civ-spouse,,,<=50K
673-09-9992,40,Bachelors,,Own-child,Male,<=50K
755-55-8587,56,,,Husband,,
967-85-6491,56,,,Husband,Male,
164-61-8784,23,Bachelors,,,Male,<=50K
236-79-3610,,HS-grad,Divorced,Unmarried,Female,<=50K
388-35-8053,21,,Never-married,Own-child,Female,<=50K
423-35-5172,67,,Married-civ-spouse,Husband,Male,<=50K
708-39-3240,54,Assoc-voc,Married-civ-spouse,Husband,,<=50K
158-77-6957,50,,Never-married,Not-in-family,,
211-40-7239,59,7th-8th,Married-civ-spouse,Husband,Male,
481-55-8072,51,11th,,Unmarried,,
265-65-2772,30,,Separated,Unmarried,Female,
987-80-4849,42,,Married-civ-spouse,Husband,Male,
319-79-0622,64,HS-grad,,,Female,<=50K
811-28-4768,61,Bachelors,,Not-in-family,,<=50K
419-96-3143,,Bachelors,Never-married,,Male,<=50K
402-54-5347,47,Assoc-voc,Married-civ-spouse,Husband,,
374-65-5336,78,Some-college,,Husband,,
847-57-4088,24,HS-grad,Divorced,Not-in-family,,<=50K
436-62-7156,,,Separated,Other-relative,,
642-32-9449,51,Masters,Married-civ-spouse,Husband,Male,
291-98-1374,46,,Married-civ-spouse,Husband,,
487-31-9136,55,HS-grad,Married-civ-spouse,,Male,
642-35-6370,20,,Never-married,Own-child,Male,
471-67-8116,,HS-grad,,Husband,,<=50K
364-07-5437,36,Some-college,Never-married,Not-in-family,,<=50K
140-98-2269,19,HS-grad,Never-married,Own-child,,
818-33-8033,30,Bachelors,Married-civ-spouse,Husband,,>50K
411-67-1518,31,Assoc-acdm,Married-civ-spouse,,,>50K
434-09-6595,26,HS-grad,Married-civ-spouse,Husband,,
257-38-8068,,Assoc-acdm,Married-civ-spouse,,Male,>50K
977-06-3426,53,,Married-civ-spouse,,,>50K
372-95-9321,24,Some-college,Never-married,Not-in-family,Female,<=50K
638-91-0500,24,Some-college,Separated,Own-child,,<=50K
836-75-1902,36,,Divorced,Unmarried,,
679-80-3287,39,Masters,Married-civ-spouse,Husband,Male,
912-56-1044,53,HS-grad,,Unmarried,Male,<=50K
368-97-5034,75,,Widowed,Other-relative,,>50K
428-22-7847,36,HS-grad,,Husband,,
728-09-9310,46,Some-college,,Husband,Male,
267-02-5736,56,HS-grad,Married-civ-spouse,Husband,,
262-96-0686,29,HS-grad,Married-civ-spouse,Husband,Male,
893-85-1047,60,,Married-civ-spouse,Husband,,<=50K
335-10-8592,,HS-grad,Widowed,Not-in-family,Male,
604-18-2590,67,HS-grad,Married-civ-spouse,,Male,
637-21-4486,,Some-college,Married-civ-spouse,Husband,,
754-05-1019,39,Some-college,,Husband,,<=50K
182-25-1947,37,Some-college,,Husband,Male,
137-80-5607,,Some-college,Married-civ-spouse,Husband,Male,
376-18-9825,63,Prof-school,Married-civ-spouse,Husband,Male,
273-19-0613,47,11th,,,Female,<=50K
706-50-8780,,Bachelors,Never-married,Own-child,Female,
888-03-6141,55,,Separated,,,
605-63-6317,,,Married-civ-spouse,Wife,,<=50K
492-48-7941,39,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
398-21-1088,23,HS-grad,Never-married,Own-child,Male,
701-44-7658,19,,,Own-child,Female,<=50K
534-56-5245,44,Masters,Married-civ-spouse,Husband,Male,
266-16-4269,25,Assoc-voc,Never-married,Unmarried,Female,
946-07-7515,35,,Divorced,,Male,
902-97-7218,,HS-grad,Divorced,Own-child,Female,
787-43-2886,48,,Married-civ-spouse,,Male,<=50K
967-74-8808,48,Some-college,,Own-child,Male,
887-60-5407,44,,,Unmarried,,
657-40-5131,55,Bachelors,,Wife,Female,
895-65-4744,33,,Married-civ-spouse,Husband,,
658-32-0440,18,12th,Never-married,Own-child,,<=50K
374-14-3839,24,Bachelors,Never-married,Own-child,Male,
477-38-5338,32,Assoc-acdm,Married-civ-spouse,Husband,Male,
764-68-4759,24,Bachelors,Never-married,Not-in-family,Female,<=50K
398-45-3376,44,,Married-civ-spouse,Husband,,>50K
784-17-5462,27,Bachelors,Married-civ-spouse,Husband,Male,
331-77-0405,39,Assoc-acdm,Married-civ-spouse,Husband,,
143-43-2067,26,10th,Married-civ-spouse,Husband,,
882-40-9681,34,Masters,Married-civ-spouse,,,>50K
507-80-5910,,Masters,Married-civ-spouse,,Male,
203-92-3240,41,Masters,Married-civ-spouse,Husband,Male,>50K
957-51-8881,73,,Married-civ-spouse,Husband,Male,<=50K
158-72-3115,32,,Married-civ-spouse,Husband,,<=50K
190-43-5889,56,Masters,Married-civ-spouse,Husband,,
338-58-1383,,Bachelors,Married-civ-spouse,Husband,,
528-15-8081,44,Some-college,,Husband,,>50K
812-92-6941,35,,Never-married,Own-child,Male,
793-54-3921,52,HS-grad,Married-civ-spouse,Husband,Male,<=50K
381-89-7047,,Some-college,Never-married,Own-child,Male,
410-70-2367,23,Bachelors,Married-civ-spouse,,,<=50K
486-78-0719,43,HS-grad,,Unmarried,Female,>50K
418-26-7129,61,HS-grad,Married-civ-spouse,Husband,Male,
798-36-2755,,,,,Female,
838-60-9441,68,10th,,,Male,<=50K
